"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.102684167E-1,1.809736633E0,-6.907984772E0,2.783012695E0
8.202914167E-1,5.287005615E-1,-6.564000092E0,1.517544250E0
8.303154166E-1,2.975811768E-1,-6.251899109E0,4.535568237E-2
8.403394166E-1,1.717229004E0,-5.942642212E0,-3.068618774E-1
8.503624166E-1,2.074236603E0,-6.440656586E0,-2.625091095E0
8.603864167E-1,8.256829834E-1,-7.052883453E0,-6.862629089E0
8.704104166E-1,-8.484356689E-1,-7.517217865E0,-1.141331589E1
8.804344166E-1,-2.880460052E0,-6.992409210E0,-1.391386597E1
8.904574167E-1,-4.804259491E0,-7.204967194E0,-1.454495361E1
9.004814167E-1,-5.923781433E0,-6.993756409E0,-1.373049728E1
9.105054166E-1,-6.678362274E0,-5.936654663E0,-1.122635468E1
9.205284166E-1,-5.474266205E0,-5.498366089E0,-8.850794678E0
9.305524167E-1,-4.524491272E0,-5.128335571E0,-7.893385620E0
9.405764166E-1,-4.691094818E0,-5.195246429E0,-7.906857605E0
9.506004166E-1,-4.647535400E0,-5.359904022E0,-7.519912262E0
9.606234166E-1,-3.329526215E0,-4.743036804E0,-6.892716522E0
9.706474167E-1,-1.446442108E0,-4.521946564E0,-6.440955963E0
9.806714166E-1,-6.646179199E-1,-4.436923370E0,-5.901477814E0
9.906944166E-1,1.345701599E-1,-4.355792084E0,-4.434977417E0
1.000718417E0,1.180594940E0,-4.161196747E0,-2.906805267E0
1.010742417E0,1.706002350E0,-3.847449188E0,-2.886597290E0
1.020765417E0,2.290237427E0,-3.205583954E0,-3.407963104E0
1.030789417E0,2.440075836E0,-2.767894135E0,-2.645598450E0
1.040813417E0,3.010539551E0,-2.648741913E0,-1.149759064E0
1.050837417E0,3.308719482E0,-2.721490631E0,-1.413061523E0
1.060860417E0,2.681224365E0,-2.722239075E0,-2.998863831E0
1.070884417E0,2.647245026E0,-2.933749237E0,-4.436324615E0
1.080908417E0,2.820734253E0,-3.681294708E0,-5.879623260E0
1.090931417E0,3.022215271E0,-3.985911255E0,-7.454049225E0
1.100955417E0,3.562741241E0,-3.916455688E0,-7.490722961E0
1.110979417E0,3.835474091E0,-4.785099335E0,-6.277944946E0
1.121003417E0,4.117936707E0,-5.123695221E0,-4.536915436E0
1.131026417E0,4.466262360E0,-4.738995209E0,-3.109034729E0
1.141050417E0,5.103786621E0,-4.809947662E0,-2.754272461E0
1.151074417E0,5.357509003E0,-4.858596497E0,-3.062481537E0
1.161097417E0,5.184768219E0,-5.346881104E0,-3.454516296E0
1.171121417E0,5.971831512E0,-5.757327576E0,-3.332070923E0
1.181145417E0,7.913294220E0,-5.481900330E0,-2.426603851E0
1.191169417E0,8.824449463E0,-5.470973053E0,-4.438270569E-1
1.201192417E0,8.606951752E0,-5.531596985E0,2.146236877E0
1.211216417E0,9.232949982E0,-5.213957520E0,4.701872406E0
1.221240417E0,1.111693222E1,-3.612737274E0,6.714287567E0
1.231263417E0,1.150238068E1,-3.101699982E0,6.879992981E0
1.241287417E0,9.882748718E0,-4.594395905E0,5.294639740E0
1.251311417E0,9.477990417E0,-6.034700775E0,3.599714355E0
1.261334417E0,1.056293427E1,-7.462282104E0,3.084635468E0
1.271358417E0,1.196446976E1,-8.933572540E0,3.495830383E0
1.281382417E0,1.333980972E1,-9.941277008E0,5.071453857E0
1.291406417E0,1.534503983E1,-9.904004517E0,6.923851776E0
1.301429417E0,1.766311935E1,-9.153465271E0,7.192543030E0
1.311453417E0,1.942271027E1,-8.495283966E0,7.353159027E0
1.321477417E0,1.936418198E1,-8.126750336E0,7.702382813E0
1.331500417E0,1.838327179E1,-8.080047455E0,6.562503204E0
1.341524417E0,1.778047531E1,-8.856632538E0,4.793182526E0
1.351548417E0,1.848580856E1,-9.683662720E0,3.958667908E0
1.361571417E0,1.968182144E1,-1.032837204E1,4.586911469E0
1.371595417E0,1.988569748E1,-1.070079758E1,5.611231384E0
1.381619417E0,2.207669128E1,-1.078956299E1,5.132377167E0
1.391643417E0,2.187625809E1,-1.029005173E1,5.486540680E0
1.401666417E0,1.948303482E1,-1.109313171E1,6.495143280E0
1.411690417E0,2.034913376E1,-1.155836426E1,7.420668640E0
1.421714417E0,2.065569626E1,-1.125015518E1,8.672814789E0
1.431737417E0,2.089998825E1,-1.118429214E1,9.081614685E0
1.441761417E0,2.101015915E1,-1.102442459E1,8.752898254E0
1.451785417E0,2.115894974E1,-1.072474777E1,7.922425232E0
1.461808417E0,2.068338867E1,-1.047147446E1,7.289391632E0
1.471832625E0,1.952479797E1,-1.076845688E1,6.735393677E0
1.481856625E0,1.828866852E1,-1.147828079E1,6.837032318E0
1.491880625E0,1.733604950E1,-1.214334778E1,7.417525177E0
1.501903625E0,1.681408493E1,-1.207703568E1,7.980354767E0
1.511927625E0,1.677875839E1,-1.155671768E1,8.233628082E0
1.521951625E0,1.714938766E1,-1.117201767E1,8.591084747E0
1.531974625E0,1.754666153E1,-1.076636124E1,8.960067444E0
1.541998625E0,1.764126480E1,-1.043899200E1,9.063801727E0
1.552022625E0,1.689087524E1,-1.034498749E1,8.458460541E0
1.562046625E0,1.578692093E1,-1.049168243E1,7.044949951E0
1.572069625E0,1.526016632E1,-1.081725540E1,5.290149078E0
1.582093625E0,1.518083130E1,-1.116498230E1,3.942501526E0
1.592117625E0,1.529833694E1,-1.159099640E1,3.172353058E0
1.602140625E0,1.617820724E1,-1.111947693E1,3.160377960E0
1.612164625E0,1.763527725E1,-1.050305878E1,3.802243195E0
1.622188625E0,1.861798370E1,-9.910141754E0,4.497397614E0
1.632211625E0,1.904729095E1,-9.347162476E0,4.990771637E0
1.642235625E0,1.879820892E1,-9.142837372E0,5.156926117E0
1.652259625E0,1.813059723E1,-8.855584717E0,5.314099274E0
1.662283625E0,1.797147812E1,-8.524024200E0,5.998925171E0
1.672306625E0,1.847158813E1,-7.864645386E0,6.726711731E0
1.682330625E0,1.945728836E1,-6.989864502E0,7.122488708E0
