"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.716225000E-1,2.161310532E1,-3.958967285E0,5.074447632E-2
7.816455000E-1,2.245959503E1,-4.661905518E0,4.984634399E-1
7.916695000E-1,2.439821365E1,-5.800138550E0,2.564467163E0
8.016935000E-1,2.478650620E1,-7.068151703E0,4.186494141E0
8.117165000E-1,2.468172409E1,-7.949069824E0,4.081712036E0
8.217405000E-1,2.431423828E1,-8.930129700E0,3.514541473E0
8.317635000E-1,2.406889847E1,-9.603728943E0,3.070564728E0
8.417875000E-1,2.428924026E1,-1.001417542E1,2.631078644E0
8.518115000E-1,2.490071869E1,-1.018137772E1,2.402953033E0
8.618345000E-1,2.603580826E1,-9.966873779E0,1.975142670E0
8.718585000E-1,2.701177872E1,-9.598639526E0,1.407073975E0
8.818825000E-1,2.729424133E1,-9.455986176E0,1.121168518E0
8.919055000E-1,2.724679001E1,-9.634864197E0,1.308129730E0
9.019295000E-1,2.704216553E1,-9.667795715E0,1.836680603E0
9.119525000E-1,2.713317627E1,-9.508526917E0,2.245779877E0
9.219765000E-1,2.764331543E1,-9.301806793E0,1.938468933E0
9.320005000E-1,2.792712524E1,-8.768465881E0,1.271755371E0
9.420235000E-1,2.832200409E1,-8.073610840E0,5.846841431E-1
9.520475000E-1,2.845373016E1,-7.520960083E0,-8.831634521E-2
9.620715000E-1,2.838277771E1,-6.839277649E0,-1.299298096E-1
9.720945000E-1,2.804283463E1,-6.296955414E0,1.257385254E-1
9.821185000E-1,2.775034286E1,-5.893244934E0,7.509883118E-1
9.921415000E-1,2.746683243E1,-5.583988037E0,2.030677185E0
1.002165500E0,2.717344254E1,-5.196593628E0,3.494632874E0
1.012189500E0,2.707255234E1,-4.776567078E0,4.419709167E0
1.022212500E0,2.716850281E1,-4.438120880E0,4.705464935E0
1.032236500E0,2.670147400E1,-4.166884918E0,5.091961212E0
1.042260500E0,2.571487564E1,-4.273762665E0,5.554499359E0
1.052283500E0,2.488889328E1,-4.609215088E0,5.620362396E0
1.062307500E0,2.398881500E1,-4.893324280E0,5.517975311E0
1.072331500E0,2.281465668E1,-5.188211060E0,5.228776703E0
1.082354500E0,2.203926910E1,-5.366789703E0,4.946014709E0
1.092378500E0,2.139785294E1,-5.522016907E0,4.777016144E0
1.102401500E0,2.040900925E1,-5.493276672E0,4.658163300E0
