"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.569235417E-1,-2.716416717E-1,1.239223003E0,1.239820123E0
8.669465417E-1,-1.341740042E-1,1.276911855E0,1.091690183E0
8.769705417E-1,-5.977140367E-2,1.404202938E0,9.686278105E-1
8.869935417E-1,2.279268019E-2,1.464971185E0,7.935708165E-1
8.970175417E-1,9.666370600E-2,1.434646845E0,6.125674844E-1
9.070405417E-1,2.146547884E-1,1.310874343E0,4.773020148E-1
9.170645417E-1,3.915645778E-1,1.160324216E0,3.744376898E-1
9.270875417E-1,5.778996348E-1,1.069480896E0,2.611007690E-1
9.371115417E-1,7.457181811E-1,1.027416825E0,1.411943436E-1
9.471345417E-1,8.789184093E-1,9.221450090E-1,1.764860563E-2
9.571583750E-1,9.836320281E-1,8.441876769E-1,-1.277464032E-1
9.671813750E-1,1.081186414E0,7.527247071E-1,-2.961172163E-1
9.772053750E-1,1.182670712E0,6.411819458E-1,-4.561105967E-1
9.872283750E-1,1.258656740E0,5.462715626E-1,-6.047286987E-1
9.972523750E-1,1.289557338E0,3.873727024E-1,-7.416721582E-1
1.007275375E0,1.231495500E0,1.462230682E-1,-8.456846476E-1
1.017298375E0,1.089542627E0,-1.371662915E-1,-8.657675385E-1
1.027322375E0,8.498342037E-1,-4.972739220E-1,-7.220184207E-1
1.037345375E0,4.691955149E-1,-7.122970223E-1,-4.374050200E-1
1.047369375E0,-9.684637934E-2,-3.392324746E-1,-3.480600566E-2
1.057392375E0,-6.888937354E-1,7.458078265E-1,4.442359507E-1
1.067416375E0,-1.045928836E0,1.853650331E0,6.826501489E-1
1.077439375E0,-1.069891453E0,2.329569817E0,7.104429007E-1
1.087463375E0,-7.614168525E-1,2.114898682E0,6.305459738E-1
1.097486375E0,-2.944974005E-1,1.501708508E0,4.526883066E-1
1.107510375E0,1.533967853E-1,1.025433540E0,1.809324473E-1
1.117533375E0,5.792450905E-1,7.174836993E-1,-2.233907878E-1
1.127557375E0,9.855139852E-1,5.355342627E-1,-7.157399654E-1
1.137580375E0,1.398324251E0,3.309800923E-1,-1.102596045E0
1.147603375E0,1.738110423E0,1.071612537E-1,-1.264495611E0
1.157627375E0,2.004714251E0,-1.444752365E-1,-1.252794266E0
1.167650375E0,2.102305412E0,-3.973577619E-1,-1.167687416E0
1.177674375E0,1.879642963E0,-8.327616453E-1,-9.967192411E-1
1.187697375E0,1.368227959E0,-1.360495925E0,-7.845219374E-1
1.197721375E0,7.777095437E-1,-1.709747910E0,-6.034621000E-1
1.207744375E0,3.613955677E-1,-1.733830214E0,-5.060485601E-1
1.217768375E0,2.471749783E-1,-1.362068415E0,-4.904224575E-1
1.227791375E0,3.948928416E-1,-8.144702315E-1,-5.879241824E-1
1.237815375E0,6.023794413E-1,-4.000567496E-1,-6.796189547E-1
1.247838375E0,7.366756201E-1,-1.815719008E-1,-6.771780252E-1
1.257862375E0,8.563892245E-1,-6.688845903E-2,-8.096913695E-1
1.267885375E0,1.066156864E0,4.327286780E-2,-1.025564671E0
1.277909375E0,1.328120112E0,1.787555814E-1,-1.237467170E0
1.287932375E0,1.580846071E0,3.235898316E-1,-1.425458789E0
1.297955375E0,1.755022168E0,4.011251032E-1,-1.551225066E0
1.307979375E0,1.791681409E0,3.465661705E-1,-1.569475889E0
1.318002375E0,1.681343555E0,1.681245118E-1,-1.389777184E0
1.328026375E0,1.507080674E0,-1.231418699E-1,-1.041160822E0
1.338049375E0,1.298030496E0,-4.058286846E-1,-7.186149359E-1
1.348073375E0,1.104192376E0,-4.657952785E-1,-4.599142969E-1
1.358096375E0,1.011961579E0,-3.104198277E-1,-1.596535444E-1
1.368120375E0,1.065599322E0,-2.984175086E-1,1.129205152E-1
