"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.974840417E-1,-7.911048889E-1,7.216193848E0,-7.005432129E-2
9.075070417E-1,-1.101858673E0,7.181016998E0,-8.717871094E-1
9.175310417E-1,-8.644523621E-1,6.902446289E0,-1.190474396E0
9.275540417E-1,-5.225633240E-1,6.606511688E0,-1.296004944E0
9.375780417E-1,-4.119433594E-1,6.128705292E0,-9.882449341E-1
9.476010417E-1,-3.323089600E-1,5.573360138E0,-3.941304016E-1
9.576250417E-1,-6.265969849E-1,5.025798798E0,1.995350647E-1
9.676480417E-1,-7.758366394E-1,4.442910919E0,3.228785706E-1
9.776720417E-1,-9.024732971E-1,4.145629120E0,-4.878355408E-1
9.876960417E-1,-1.982028351E0,3.417393494E0,-1.147513733E0
9.977190417E-1,-3.525768127E0,2.601889343E0,-1.286574554E0
1.007743042E0,-3.688479767E0,2.188149719E0,-1.299148407E0
1.017766042E0,-3.293002167E0,1.711540833E0,-1.109343109E0
1.027790042E0,-2.863245850E0,1.456022186E0,-1.664538574E-1
1.037813042E0,-2.744542694E0,1.684896240E0,1.262324982E0
1.047837042E0,-3.206033020E0,2.367626495E0,2.984643402E0
1.057860042E0,-3.704047394E0,3.531156921E0,4.418361969E0
1.067884042E0,-3.656446381E0,5.690267029E0,5.782175903E0
1.077908042E0,-2.875969391E0,8.659342804E0,7.377258911E0
1.087931042E0,-1.656904449E0,1.167437302E1,8.223149872E0
1.097955042E0,-2.198927307E-1,1.436502777E1,9.244176636E0
1.107978042E0,1.065634003E0,1.783017197E1,1.139400604E1
1.118002042E0,2.722388763E0,2.277049850E1,1.564232162E1
1.128025042E0,4.341421967E0,2.607023666E1,1.542123138E1
1.138049042E0,3.952830048E0,2.450179825E1,8.029153290E0
1.148072042E0,5.102589111E0,1.926703400E1,2.046394501E0
1.158096042E0,5.957012329E0,1.335447922E1,2.293231201E0
1.168120042E0,5.165158997E0,8.990603943E0,6.491251373E0
1.178143042E0,4.951403503E0,5.772296448E0,6.872807922E0
1.188167042E0,3.703598328E0,4.217928772E0,4.313130798E0
1.198190042E0,1.688488770E0,4.284989319E0,7.542814636E-1
1.208214042E0,3.302133179E-1,5.491779785E0,-3.274291077E0
1.218237042E0,-5.379812622E-1,7.996820526E0,-7.142546997E0
1.228261042E0,-2.279908905E0,1.157497971E1,-8.823701019E0
1.238284042E0,-3.990252228E0,1.519744675E1,-7.368427277E0
1.248308042E0,-5.728737030E0,1.911974030E1,-1.716480560E0
1.258331042E0,-8.822802887E0,2.166983734E1,8.409212952E0
1.268355042E0,-1.224019638E1,1.822729614E1,9.163195038E0
1.278379042E0,-1.146031815E1,1.132634674E1,1.945953369E-1
1.288402042E0,-6.995852051E0,7.369026031E0,-1.962119751E0
1.298426042E0,-2.564167786E0,5.112917633E0,-2.139500885E0
1.308449042E0,-1.071172485E0,2.751278687E0,-2.492167511E0
1.318473042E0,-1.004860382E0,1.412163391E0,-2.824177094E0
1.328496042E0,-1.592388611E0,1.426234131E0,-2.504441986E0
1.338520042E0,-1.372196503E0,2.815345459E0,-2.800376587E0
1.348543042E0,-1.420545959E-1,5.384003906E0,-3.634142761E0
1.358567042E0,1.406475220E0,9.225465546E0,-4.943170624E0
1.368591042E0,2.715802460E0,1.223016724E1,-5.275030518E0
1.378614042E0,2.741698608E0,1.399275192E1,-4.213887177E0
1.388638042E0,1.690584412E0,1.445543976E1,-2.010319519E0
1.398661042E0,9.240284729E-1,1.327409637E1,-2.844085693E-1
1.408685042E0,5.189707947E-1,1.113998428E1,-1.980381775E-1
1.418708042E0,2.339634705E-1,9.027427368E0,-5.544470215E-1
1.428732042E0,-1.733395386E-1,7.777376862E0,-9.593550110E-1
1.438755042E0,-1.434167633E0,7.228618011E0,-6.721023560E-1
1.448779042E0,-2.450554047E0,7.097790070E0,1.017883301E-2
1.458803042E0,-2.533930664E0,7.269183655E0,2.836601257E-1
1.468826042E0,-2.538271637E0,7.712861023E0,-1.058299255E-1
1.478850042E0,-2.961142273E0,8.009394379E0,-4.569996643E-1
1.488873042E0,-3.167413330E0,8.402327271E0,-6.029461670E-1
1.498897042E0,-2.630479889E0,8.797206116E0,-5.388793945E-1
1.508920042E0,-2.152224426E0,9.040899353E0,-4.595443726E-1
1.518944042E0,-1.923799438E0,9.169481964E0,-5.028044128E-1
1.528967042E0,-1.039887543E0,9.234746246E0,-4.218228149E-1
1.538991042E0,-2.999761963E-1,9.178762665E0,-1.398092651E-1
1.549014042E0,1.249900818E-1,9.100924530E0,-5.209167480E-2
1.559038042E0,4.323010254E-1,9.002579041E0,-2.224374390E-1
