"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.830499167E-1,-1.067111611E0,-8.880491853E-1,-9.550971985E-1
8.930759167E-1,-1.213909507E0,5.591303706E-1,-5.329811573E-1
9.031019167E-1,-1.107618451E0,2.088608265E0,-3.208528459E-1
9.131279167E-1,-1.430685282E0,2.320277691E0,-1.186688840E-1
9.231539167E-1,-2.207172871E0,1.546986222E0,1.227851734E-1
9.331799167E-1,-3.128973007E0,8.762994409E-1,3.179935515E-1
9.432059167E-1,-3.813859701E0,1.072389007E0,3.582205772E-1
9.532309167E-1,-4.278412819E0,9.821038842E-1,4.054765105E-1
9.632569167E-1,-4.486384392E0,3.040022254E-1,6.697378755E-1
9.732829167E-1,-4.209670067E0,-7.463134825E-2,1.046263218E0
9.833089167E-1,-3.402708292E0,8.837228417E-1,1.758013129E0
9.933349167E-1,-3.364861250E0,2.269630432E0,2.884865761E0
1.003360917E0,-3.444270134E0,2.363866329E0,4.182222366E0
1.013386917E0,-3.121659994E0,6.808654666E-1,4.604952335E0
1.023411917E0,-3.101825714E0,-1.584393978E0,3.929459572E0
1.033437917E0,-3.217394829E0,-3.471396685E0,2.539830685E0
1.043463917E0,-3.384137154E0,-4.740741253E0,1.482043386E0
1.053489917E0,-3.178178549E0,-4.060801506E0,1.361181378E0
1.063515917E0,-2.448032856E0,-1.982095599E0,1.900313616E0
1.073541917E0,-1.737350464E0,-6.449174881E-2,2.251540184E0
1.083567917E0,-1.765384436E0,1.251133561E0,2.536646843E0
1.093593917E0,-2.177707911E0,1.881910920E0,2.752710104E0
1.103618917E0,-2.323467493E0,2.861528397E0,2.325831413E0
1.113644917E0,-2.306077719E0,4.678846836E0,1.935892105E0
1.123670917E0,-2.024709940E0,6.076586723E0,1.702385664E0
1.133696917E0,-1.663047075E0,6.716285229E0,1.406661391E0
1.143722917E0,-1.446685314E0,6.072009563E0,1.174558878E0
1.153748917E0,-8.796114326E-1,4.322729588E0,1.147209883E0
1.163774917E0,-2.468925714E-1,2.299189329E0,1.261718750E0
1.173799917E0,3.374941945E-1,6.764693856E-1,1.524878502E0
1.183825917E0,9.656917453E-1,-5.407719016E-1,1.808743834E0
1.193851917E0,1.542577028E0,-1.190952063E0,1.973914742E0
1.203877917E0,1.981643915E0,-1.149404049E0,1.917413831E0
1.213903917E0,2.351405144E0,-8.640987277E-1,1.721690893E0
1.223929917E0,2.687016249E0,-7.632144094E-1,1.542755961E0
1.233955917E0,2.941000700E0,-8.867192864E-1,1.301684737E0
1.243981917E0,3.028310299E0,-1.321690202E0,8.158962131E-1
1.254006917E0,2.834157467E0,-2.016834021E0,6.646855921E-2
1.264032917E0,2.461816072E0,-2.759720325E0,-7.972311378E-1
1.274058917E0,1.990473270E0,-2.929655790E0,-1.363266587E0
1.284084917E0,1.429056883E0,-2.282950401E0,-1.487231135E0
1.294110917E0,7.047098875E-1,-1.158702135E0,-1.457831979E0
1.304136917E0,-3.391489089E-1,-4.985999465E-1,-1.365070343E0
1.314162917E0,-6.902587414E-1,-1.473146439E0,-1.222265244E0
1.324187917E0,-3.378951252E-1,-3.129359007E0,-9.459359050E-1
1.334213917E0,3.581705093E-1,-3.754729748E0,-4.096945226E-1
1.344239917E0,3.673664927E-1,-3.342512131E0,-2.699316740E-1
1.354265917E0,-3.098239899E-1,-2.533630848E0,-4.545119107E-1
1.364291917E0,-6.816784739E-1,-1.526728034E0,-2.238785177E-1
1.374317917E0,-9.211853147E-1,-1.517242670E0,1.606390625E-1
1.384343917E0,1.246821973E-2,-2.960656643E0,-1.248553634E0
1.394368917E0,3.395014048E0,-3.222595215E0,-3.122151136E0
1.404394917E0,4.134613514E0,-1.704693556E0,-2.590162277E0
1.414420917E0,2.516606569E0,-4.645329118E-1,-8.539027572E-1
1.424446917E0,1.190239072E0,-4.907822013E-1,1.827639639E-1
1.434472917E0,6.706004143E-1,-1.794847250E0,2.603381276E-1
1.444498917E0,6.375206709E-1,-2.878583431E0,-4.736227393E-1
1.454524917E0,1.297600269E0,-2.653905869E0,-1.989707112E0
1.464549917E0,3.388239622E0,6.805999875E-1,-3.933469534E0
1.474575917E0,4.259228230E0,3.255099535E0,-4.991009712E0
1.484601917E0,4.238496304E0,5.129060745E0,-4.794438362E0
1.494627917E0,4.554263592E0,6.525003433E0,-3.892855167E0
1.504653917E0,7.337556839E0,6.835888386E0,-3.348883152E0
1.514679917E0,6.807560921E0,9.695190787E-1,-1.784106851E0
1.524705875E0,2.552988291E0,-4.844335556E0,-5.480693579E-1
1.534731875E0,6.758625507E-1,-4.701620102E0,1.279775202E-1
1.544756875E0,4.420269728E-1,-2.286827803E0,3.523616791E-1
1.554782875E0,3.937617242E-1,-1.380945086E0,1.561788619E-1
1.564808875E0,3.644989133E-1,-1.360095978E0,-5.373881459E-1
1.574834875E0,3.245012462E-2,-1.341578722E0,-1.457033634E0
1.584860875E0,-6.611276865E-1,-1.759432793E0,-2.243499517E0
1.594886875E0,-1.511666417E0,-1.994198203E0,-2.206072569E0
1.604912875E0,-2.125182629E0,-1.760044575E0,-1.600973368E0
1.614937875E0,-2.276462317E0,-1.170650244E0,-9.777185321E-1
1.624963875E0,-2.396105528E0,-4.625002444E-1,-4.699611068E-1
1.634989875E0,-2.418104649E0,9.427252412E-1,4.463378713E-2
1.645015875E0,-2.319692373E0,1.817690134E0,6.211827397E-1
1.655041875E0,-2.372775555E0,1.218782187E0,1.052102566E0
1.665067875E0,-2.419947147E0,2.696455419E-1,1.116845727E0
1.675093875E0,-2.312989235E0,-1.852740496E-1,9.626174569E-1
1.685118875E0,-2.272712946E0,-3.395169675E-1,5.592041016E-1
1.695144875E0,-2.527106047E0,-1.895839423E-1,3.139857948E-2
1.705170875E0,-3.079705715E0,2.449999750E-1,-2.869503200E-1
1.715196875E0,-3.327223063E0,5.204461813E-1,-1.818034053E-1
1.725222875E0,-3.333887815E0,6.082635522E-1,-1.282921806E-2
1.735248875E0,-3.551125050E0,6.910753250E-1,2.223329693E-1
1.745274875E0,-4.123333931E0,7.977658510E-1,5.881562233E-1
1.755299875E0,-4.483890533E0,1.329049230E0,1.150136709E0
1.765325875E0,-4.704895496E0,2.162998915E0,1.936289668E0
1.775351875E0,-4.365535736E0,2.891307116E0,2.869906902E0
1.785377875E0,-3.903980017E0,1.603719950E0,3.401644468E0
1.795403875E0,-3.463380098E0,-5.910331607E-1,3.501629353E0
1.805429875E0,-2.581902027E0,-2.256946325E0,3.266644001E0
1.815455875E0,-1.575707555E0,-3.172952414E0,2.407508850E0
1.825480875E0,-8.376497626E-1,-2.867465734E0,1.359606504E0
1.835506875E0,-9.716749191E-1,-1.241141438E0,1.476199269E0
1.845532875E0,-1.616932273E0,1.605088115E0,2.152273893E0
1.855558875E0,-2.000582695E0,3.484851837E0,1.822989345E0
1.865584875E0,-2.058665037E0,4.788585186E0,1.470181346E0
1.875610875E0,-1.864747286E0,5.278144360E0,1.231251597E0
