"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.127021666E-1,1.000818787E0,1.376402756E1,8.361611938E-1
9.227281667E-1,1.199006653E-1,1.140134079E1,2.794688416E-1
9.327541667E-1,1.330732727E-1,9.660011902E0,1.264720001E0
9.427801667E-1,1.532812500E-1,7.055727539E0,1.039737854E0
9.528061667E-1,-9.557624817E-1,2.723436584E0,-5.254074097E-1
9.628321666E-1,-1.440155182E0,3.303630066E-1,-3.179837494E0
9.728581667E-1,-3.664080505E0,-3.427722015E0,-3.541635132E0
9.828841666E-1,-5.420977020E0,-6.121370544E0,-2.700534210E0
9.929101667E-1,-5.543721771E0,-8.690478058E0,-2.727178802E0
1.002936167E0,-4.559967499E0,-1.095242432E1,-5.456752625E0
1.012962167E0,-4.756359100E0,-1.250843857E1,-7.218738556E0
1.022988167E0,-4.899760895E0,-1.455932373E1,-6.504274292E0
1.033014167E0,-5.014123077E0,-1.457563980E1,-3.260819092E0
1.043040167E0,-4.570146332E0,-1.147977768E1,1.434616699E0
1.053066167E0,-3.263064423E0,-5.938001862E0,4.658462677E0
1.063092167E0,-1.454824677E0,-9.800120544E-1,7.129524078E0
1.073118167E0,4.736151123E-1,3.090173950E0,8.554710388E0
1.083144167E0,1.866618347E0,5.993237000E0,9.111402740E0
1.093170167E0,3.526516571E0,9.026379547E0,7.804470520E0
1.103197167E0,4.096980286E0,1.384920044E1,5.526806946E0
1.113223167E0,3.033890991E0,1.538844955E1,2.453847198E0
1.123249167E0,2.540816345E0,1.719339615E1,-4.125421143E0
1.133275167E0,4.522245941E0,1.541509415E1,-1.277263916E1
1.143301167E0,4.849016418E0,8.254285126E0,-1.644450348E1
1.153327167E0,9.283694458E-1,2.642005920E0,-1.390997406E1
1.163353167E0,-2.900368652E0,2.697989502E0,-1.032732422E1
1.173379167E0,-7.576943665E0,9.921069031E0,-3.055595856E0
1.183405167E0,-8.424481201E0,2.142120438E1,3.564836884E0
1.193431167E0,-8.166118469E0,2.968731491E1,5.479355621E0
1.203457167E0,-1.312680267E1,2.593267273E1,1.096634537E1
1.213483167E0,-1.841710144E1,1.092742630E1,6.591692505E0
1.223509167E0,-1.495974106E1,5.563780060E0,-5.815107422E0
1.233535167E0,-8.514593811E0,2.936443634E0,-9.622889099E0
1.243561167E0,-3.029849396E0,2.538720703E0,-6.564299469E0
1.253587167E0,-1.207688599E0,5.100194092E0,-4.213887177E0
1.263613167E0,-4.034709778E0,1.019470001E1,5.927673340E-2
1.273639167E0,-7.656428375E0,1.770757690E1,5.448370056E0
1.283665167E0,-6.427184601E0,2.463591934E1,-4.869523773E0
1.293691167E0,-4.813689880E0,3.173206284E1,-5.286257172E0
