"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.005764167E-1,-1.728305969E0,6.937323761E0,3.145109711E0
9.106004167E-1,-6.755451965E-1,4.842579803E0,3.691922607E0
9.206234167E-1,2.903961182E-1,2.873724060E0,3.506607971E0
9.306464167E-1,1.542242889E0,1.322200470E0,2.421514435E0
9.406704167E-1,1.895807648E0,-1.011895752E0,1.969454498E0
9.506934167E-1,2.346071320E0,-3.158432007E0,1.808389435E0
9.607164167E-1,2.271376648E0,-4.384382629E0,-1.832189941E-1
9.707404167E-1,1.891915741E0,-4.518204346E0,-2.625240784E0
9.807634167E-1,2.279010773E0,-3.105891266E0,6.574328613E-1
9.907864167E-1,1.393003235E0,-8.128097534E-2,3.524869995E0
1.000810417E0,1.781295776E-2,1.282982025E0,3.363655243E0
1.010833417E0,-1.207987976E-1,1.915117493E0,2.665806427E0
1.020856417E0,-2.463876343E-1,1.852846985E0,1.124311981E0
1.030880417E0,-7.914042664E-1,8.436456299E-1,-3.661386108E-1
1.040903417E0,-8.126600647E-1,-1.794767761E-1,-1.416055298E0
1.050926417E0,-6.297404480E-1,-1.073118439E0,-2.225571899E0
1.060950417E0,-5.918692017E-1,-1.378034363E0,-2.771935730E0
1.070973417E0,-3.706292725E-1,-1.539997559E0,-2.608026581E0
1.080996417E0,-8.681945801E-2,-1.582060089E0,-1.856140137E0
1.091020417E0,-4.730163574E-2,-1.470691681E0,-1.175056458E0
1.101043417E0,4.221221924E-2,-7.696994019E-1,-5.800437927E-1
1.111067417E0,3.173400879E-2,1.588197327E-1,-2.948867798E-2
1.121090417E0,2.351609802E-1,9.343569946E-1,2.826123047E-1
1.131113417E0,2.324665833E-1,1.326691132E0,5.740562439E-1
1.141137417E0,3.085084534E-1,1.637893982E0,8.937913513E-1
1.151160417E0,5.774990845E-1,2.140997772E0,1.002465363E0
1.161183417E0,9.039701843E-1,2.595901794E0,8.193960571E-1
1.171207417E0,1.199605408E0,2.776127014E0,7.023394775E-1
1.181230417E0,1.382824402E0,2.477947083E0,7.945477295E-1
1.191253417E0,1.308878174E0,1.695224762E0,6.851252747E-1
1.201277417E0,1.267863464E0,8.048762512E-1,1.333726501E-1
1.211300417E0,1.162183228E0,2.812651062E-1,7.192543030E-1
1.221323417E0,7.179071045E-1,6.400689697E-1,2.541864166E0
1.231347417E0,-2.005828857E-2,2.269730072E0,4.936883698E0
1.241370417E0,-9.711804199E-1,4.599185944E0,7.744145966E0
1.251393417E0,-1.131497040E0,8.227939911E0,6.803651733E0
1.261417417E0,-1.300794983E-1,1.245155685E1,7.060816956E-1
1.271440417E0,-1.597178650E-1,1.862127686E1,-5.923332367E0
1.281463417E0,-1.107995911E0,2.975497421E1,2.759511566E0
1.291487417E0,-2.212399292E0,4.365970917E1,2.139755356E1
1.301510417E0,-5.430407410E0,3.954641281E1,3.767216034E0
1.311533417E0,-1.420096893E0,2.480057693E1,-6.933880920E0
1.321557417E0,3.752995605E0,1.839599533E1,6.561305695E0
1.331580417E0,5.783672791E0,1.892439651E1,1.332693649E1
1.341604417E0,4.276307373E0,2.313888245E1,6.509214020E0
1.351627417E0,1.679806824E0,2.798670135E1,4.688250732E0
1.361650417E0,-2.345023499E0,3.151666077E1,7.290140076E0
1.371674417E0,-4.886588287E0,3.322146561E1,6.865173798E0
1.381697417E0,-5.710624695E0,3.232527924E1,5.972280579E0
1.391720417E0,-3.757037201E0,3.044294357E1,5.407804413E0
1.401744417E0,-2.747835846E0,2.884786057E1,4.756957855E0
1.411767417E0,-1.499731293E0,2.763014282E1,2.936293945E0
1.421790417E0,-5.852828979E-1,2.562431396E1,1.814376984E0
1.431814417E0,-1.445993042E-1,2.254611511E1,9.119036865E-1
1.441837417E0,1.525328064E-1,1.853086487E1,1.622625732E-1
1.451860625E0,-3.914360046E-1,1.475945755E1,-9.340576172E-2
1.461884625E0,-1.195264435E0,1.100661163E1,-1.408570862E-1
1.471907625E0,-2.808908844E0,6.905889130E0,3.536545715E0
1.481930625E0,-3.208278351E0,3.479664001E0,5.979465637E0
1.491954625E0,-3.406166840E0,7.373666382E-1,3.403173065E0
1.501977625E0,-4.000730438E0,-2.355651398E0,2.817141724E-1
1.512000625E0,-3.375330963E0,-4.454287262E0,-4.300556946E-1
1.522024625E0,-1.301992493E0,-3.585942993E0,-1.516346741E0
1.532047625E0,9.855505371E-1,-2.201322327E0,-2.212548981E0
1.542070625E0,2.058369598E0,-9.421408081E-1,-1.204694824E0
1.552094625E0,2.558778992E0,6.771917725E-1,1.212029572E0
1.562117625E0,3.814218292E0,2.543061676E0,3.653901672E0
1.572141625E0,3.315904541E0,3.007246399E0,3.938908997E0
1.582164625E0,2.793341217E0,3.081941071E0,3.332519989E0
1.592187625E0,2.719095612E0,2.939886475E0,2.299218750E0
1.602211625E0,1.855541382E0,1.989512787E0,4.845423889E-1
1.612234625E0,1.005908203E0,5.263055420E-1,-1.039588165E0
1.622257625E0,3.329077148E-1,-1.029109955E0,-1.754202118E0
1.632281625E0,-2.624043274E-1,-1.970801697E0,-2.142943726E0
1.642304625E0,-7.722441101E-1,-2.276615753E0,-2.429897003E0
1.652327625E0,-1.022074585E0,-2.475851440E0,-2.061513062E0
1.662351625E0,-1.402283936E0,-2.712359619E0,-1.152004395E0
1.672374625E0,-1.968706055E0,-2.592908020E0,-3.128494263E-1
1.682397625E0,-2.272125092E0,-1.616039429E0,-2.305206299E-2
1.692421625E0,-2.258653107E0,-4.385879517E-1,1.579216003E-1
1.702444625E0,-1.446591797E0,8.312214661E-1,5.436694336E-1
1.712467625E0,-6.066883850E-1,1.744023285E0,1.009051666E0
1.722491625E0,-2.270777893E-1,1.919757843E0,1.403331757E0
1.732514625E0,9.639953613E-2,1.833537140E0,1.697320404E0
1.742537625E0,4.405339050E-1,2.070793762E0,1.636546783E0
1.752561625E0,6.572831726E-1,2.478695526E0,1.389710083E0
1.762584625E0,1.029708710E0,2.452200623E0,1.566642151E0
1.772607625E0,1.363514557E0,2.122136993E0,2.194286957E0
1.782631625E0,1.687890015E0,1.849104767E0,1.759590912E0
1.792654625E0,1.732048187E0,1.392254791E0,2.335144043E-1
1.802678625E0,1.503922577E0,5.031037903E-1,-1.129700775E0
1.812701625E0,9.177415466E-1,2.667453003E-1,-1.901944885E0
1.822724625E0,5.523513794E-2,1.319955139E0,-2.010918274E0
1.832748625E0,-8.361611938E-1,2.573747864E0,6.018983459E-1
1.842771625E0,-7.610174561E-1,5.203479309E0,5.104984131E0
1.852794625E0,-3.697311401E-2,8.162226562E0,3.453318787E0
1.862818625E0,-1.198258209E0,1.336046677E1,-1.535955963E0
1.872841625E0,-1.813329163E0,2.136581955E1,1.386865997E0
1.882864625E0,-2.559527435E0,2.831197495E1,4.764142914E0
1.892888625E0,-5.532046051E0,3.189103226E1,9.013206940E0
1.902911625E0,-9.925260315E0,3.298136490E1,7.990533600E0
1.912934625E0,-1.111453720E1,3.374492706E1,1.526076508E0
1.922958625E0,-5.705684967E0,3.370885208E1,6.606062622E0
1.932981625E0,3.038381653E0,3.293436264E1,1.132155670E1
1.943004625E0,5.748046875E0,3.150318878E1,6.588698730E0
1.953028625E0,6.715934143E0,3.179328552E1,6.548881531E0
1.963051625E0,3.881278839E0,3.075160172E1,7.556436310E0
1.973074625E0,-8.861572266E-2,2.971904892E1,5.829926605E0
1.983098625E0,-2.585423584E0,3.013144135E1,5.825585632E0
1.993121625E0,-4.813091125E0,2.943179626E1,5.026696930E0
2.003145625E0,-6.514752502E0,2.720966721E1,4.239184570E0
2.013168625E0,-6.194718018E0,2.479922974E1,3.963757324E0
2.023191625E0,-4.297712860E0,2.233340744E1,2.809657288E0
2.033215625E0,-2.407144318E0,1.937989929E1,1.127006378E0
2.043238625E0,-7.357200623E-1,1.554637115E1,2.008822632E-1
2.053261625E0,2.594105530E-1,1.180220718E1,2.366578674E-1
2.063285625E0,9.072633362E-1,8.469238129E0,1.430575104E0
2.073308625E0,9.145980835E-1,5.229824524E0,2.721041565E0
2.083331625E0,3.439846802E-1,2.594404907E0,2.809507599E0
2.093355625E0,-5.297483826E-1,4.396357727E-1,2.552342377E0
2.103378625E0,-8.279283142E-1,-1.147364044E0,1.399739227E0
2.113401625E0,-4.486170959E-1,-1.585802307E0,-5.849835205E-1
2.123425625E0,4.834945679E-1,-1.427132263E0,-2.251767426E0
2.133448625E0,1.582658844E0,-1.394500122E0,-2.487676849E0
2.143471625E0,1.408421173E0,-4.267625427E-1,-1.100661163E0
2.153495625E0,1.088536377E0,4.730163574E-1,2.046693878E0
2.163518625E0,1.097368011E0,1.324146423E0,4.623136139E0
2.173541625E0,6.908134460E-1,1.959874420E0,4.339925079E0
