"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.731109584E-1,-1.867899179E0,-7.119579315E-1,9.334731102E-1
8.831349583E-1,-2.475050449E0,-9.997289777E-1,1.579050303E0
8.931589584E-1,-3.191982746E0,-9.940841794E-1,2.143231869E0
9.031839584E-1,-3.395167351E0,-5.694718957E-1,2.551815510E0
9.132079583E-1,-3.094717979E0,6.290050596E-2,2.855009317E0
9.232319584E-1,-3.079939127E0,3.641676903E-1,3.129154921E0
9.332559584E-1,-3.038036823E0,7.498333454E-1,3.313495398E0
9.432799583E-1,-2.499722481E0,1.401798368E0,3.331222773E0
9.533049584E-1,-1.933985353E0,1.617455840E0,3.105624437E0
9.633289584E-1,-1.732091665E0,1.354244709E0,2.798436165E0
9.733529583E-1,-1.739652872E0,1.332204700E0,2.549916983E0
9.833769583E-1,-1.765682459E0,1.617191911E0,2.393586636E0
9.934009584E-1,-1.848319769E0,1.865446448E0,2.368369579E0
1.003425958E0,-1.924832821E0,2.064709187E0,2.469775915E0
1.013449958E0,-1.914193749E0,2.283389807E0,2.648809671E0
1.023473958E0,-1.871815801E0,2.371891499E0,2.835359335E0
1.033497958E0,-1.855291367E0,2.206570148E0,2.935113907E0
1.043521958E0,-1.873358130E0,1.643042684E0,2.929318428E0
1.053546958E0,-1.884309292E0,9.064450860E-1,2.785762787E0
1.063570958E0,-1.841485023E0,4.128206968E-1,2.539845467E0
1.073594958E0,-1.689841151E0,3.417925835E-1,2.287835360E0
1.083618958E0,-1.403374672E0,7.358731031E-1,2.142064333E0
1.093642958E0,-1.042202115E0,1.363434196E0,2.142151117E0
1.103667958E0,-7.560386062E-1,2.028608084E0,2.181379080E0
1.113691958E0,-6.186690331E-1,2.562656164E0,2.134524107E0
1.123715958E0,-6.131919026E-1,2.752850771E0,2.023893118E0
1.133739958E0,-6.613133550E-1,2.835410595E0,1.875268102E0
1.143763958E0,-6.518242955E-1,2.866059303E0,1.697774529E0
1.153787958E0,-5.474693775E-1,2.794586182E0,1.545517087E0
1.163812958E0,-3.794314861E-1,2.802809000E0,1.427405715E0
1.173836958E0,-2.008585185E-1,2.951430082E0,1.248639464E0
1.183860958E0,4.982809722E-2,2.794758081E0,1.003598809E0
1.193884958E0,4.201134741E-1,2.292471886E0,6.828683019E-1
1.203908958E0,8.560878038E-1,1.602716327E0,2.145542353E-1
1.213933958E0,1.286997080E0,1.149337411E0,-3.543704450E-1
1.223957958E0,1.732667089E0,9.914981127E-1,-9.193714261E-1
1.233981958E0,2.303677797E0,9.395236373E-1,-1.344655156E0
1.244005958E0,2.817327738E0,6.183802485E-1,-1.643710494E0
1.254029958E0,2.956435680E0,4.322008193E-1,-1.963861585E0
1.264054958E0,2.408109188E0,7.931742072E-1,-2.536886215E0
1.274078958E0,6.336370707E-1,9.148612022E-1,-2.317291737E0
1.284102958E0,2.030628093E-4,-1.302229524E0,-5.638716817E-1
1.294126958E0,8.450392485E-1,-3.364538670E0,8.815238476E-1
1.304150958E0,8.049561977E-1,-3.362097502E0,1.400206089E0
1.314175958E0,-1.062012687E-1,-2.757646441E-1,1.258791685E0
1.324199958E0,-9.233664274E-1,2.710426331E0,1.258816123E0
1.334223958E0,-1.273984671E0,2.241798162E0,1.128295422E0
1.344247958E0,-8.551295400E-1,1.481386721E-1,8.318938613E-1
1.354271958E0,1.471463293E-1,-1.439403772E0,3.751306236E-1
1.364295958E0,1.327714920E0,-2.567273140E0,-5.795409083E-1
1.374320958E0,2.062350273E0,-3.141264200E0,-1.801365137E0
1.384344958E0,1.731227636E0,-2.269721270E0,-2.556988716E0
1.394368958E0,-1.761312634E-1,-2.815397084E-1,-2.668712854E0
1.404392958E0,-1.338075161E0,4.508367777E-1,-2.096040010E0
1.414416958E0,-1.022736907E0,4.624146223E-1,-1.266292691E0
1.424441958E0,-2.705956809E-2,-7.202225327E-1,-7.246103287E-1
1.434465958E0,9.532585144E-1,-2.211959839E0,-6.512157321E-1
1.444489958E0,1.702562571E0,-2.971734047E0,-1.054342389E0
1.454513958E0,2.179039240E0,-3.190089464E0,-1.627230406E0
1.464537958E0,2.380074739E0,-3.028016090E0,-2.138736725E0
1.474562958E0,2.247225523E0,-2.578723669E0,-2.535503864E0
1.484586958E0,1.981453896E0,-2.375361919E0,-2.891695976E0
1.494610958E0,1.624009848E0,-2.472436428E0,-3.190533400E0
1.504634958E0,1.149310112E0,-2.380642891E0,-3.350163460E0
1.514658958E0,8.650615811E-1,-1.728913903E0,-3.212558270E0
1.524683958E0,9.998190403E-1,-6.291171312E-1,-2.784008980E0
1.534707958E0,1.402301311E0,4.214833975E-1,-2.195192337E0
1.544731958E0,1.767862082E0,8.081049323E-1,-1.611123443E0
1.554755958E0,1.887360573E0,5.497439504E-1,-1.211013079E0
1.564779958E0,1.805231810E0,-6.611633301E-2,-9.700228572E-1
1.574804958E0,1.650437713E0,-6.347981691E-1,-8.871319890E-1
1.584828958E0,1.552827358E0,-9.550651312E-1,-9.321023226E-1
1.594852958E0,1.580778122E0,-1.067236900E0,-9.986414313E-1
1.604876958E0,1.714455247E0,-1.039075613E0,-1.039256930E0
1.614900958E0,1.886980414E0,-8.182981610E-1,-1.074563265E0
1.624925958E0,1.946258187E0,-4.262673259E-1,-1.168945789E0
1.634949958E0,1.844144344E0,-8.745569736E-2,-1.335865259E0
1.644973958E0,1.642488360E0,-2.573045902E-3,-1.532616258E0
1.654997958E0,1.409644008E0,-1.004599258E-1,-1.703038573E0
