"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.036397083E-1,1.202000427E-1,2.389031982E-1,9.743238831E0
9.136637083E-1,1.188528442E-1,2.354603577E-1,9.741592255E0
9.236887083E-1,1.260379028E-1,2.296224976E-1,9.740993500E0
9.337127083E-1,1.225950623E-1,2.302212524E-1,9.739047546E0
9.437367083E-1,1.360670471E-1,2.417472839E-1,9.737101593E0
9.537607083E-1,1.378633118E-1,2.421963501E-1,9.746831360E0
9.637847083E-1,1.160087585E-1,2.306703186E-1,9.722731476E0
9.738087083E-1,1.110690308E-1,2.311193848E-1,9.724378052E0
9.838327083E-1,1.095721436E-1,2.378553772E-1,9.732311554E0
9.938567083E-1,1.107696533E-1,2.486329651E-1,9.730664978E0
1.003881708E0,1.273851013E-1,2.495310974E-1,9.728269958E0
1.013905708E0,1.368154907E-1,2.405497742E-1,9.727371826E0
1.023929708E0,1.294807434E-1,2.414479065E-1,9.737400970E0
1.033953708E0,1.213975525E-1,2.511776733E-1,9.731413422E0
1.043977708E0,1.065783691E-1,2.508782959E-1,9.739197235E0
1.054001708E0,1.184037781E-1,2.429447937E-1,9.737850037E0
1.064025708E0,1.190025330E-1,2.369572449E-1,9.731712799E0
1.074050708E0,1.228944397E-1,2.354603577E-1,9.740245056E0
1.084074708E0,1.344204712E-1,2.396516418E-1,9.727820892E0
1.094098708E0,1.324745178E-1,2.456391907E-1,9.727820892E0
1.104122708E0,1.324745178E-1,2.457888794E-1,9.740245056E0
1.114146708E0,1.188528442E-1,2.568658447E-1,9.737999725E0
1.124170708E0,1.139131165E-1,2.598596191E-1,9.730814667E0
1.134195125E0,1.191522217E-1,2.643502808E-1,9.739945679E0
1.144219125E0,1.248403931E-1,2.326162720E-1,9.745633850E0
1.154244125E0,1.230441284E-1,2.218386841E-1,9.740095367E0
1.164268125E0,1.363664246E-1,2.306703186E-1,9.729766846E0
1.174292125E0,1.248403931E-1,2.350112915E-1,9.740394745E0
1.184316125E0,1.212478638E-1,2.507286072E-1,9.734257507E0
1.194340125E0,1.089733887E-1,2.543211365E-1,9.752369843E0
1.204364125E0,1.002914429E-1,2.528242493E-1,9.734856262E0
1.214388125E0,1.145118713E-1,2.475851440E-1,9.743538208E0
1.224412125E0,1.231938171E-1,2.420466614E-1,9.737400970E0
1.234437125E0,1.327738953E-1,2.435435486E-1,9.731263733E0
1.244461125E0,1.327738953E-1,2.257305908E-1,9.734556885E0
1.254485125E0,1.296304321E-1,2.165995789E-1,9.742490387E0
1.264509125E0,1.196012878E-1,2.392025757E-1,9.720635834E0
1.274533125E0,1.113684082E-1,2.402503967E-1,9.726773071E0
1.284557125E0,1.196012878E-1,2.463876343E-1,9.732760620E0
1.294581125E0,1.169068909E-1,2.514770508E-1,9.729317780E0
1.304605125E0,1.243913269E-1,2.480342102E-1,9.735904083E0
1.314630125E0,1.339714050E-1,2.439926147E-1,9.739346924E0
1.324654125E0,1.383123779E-1,2.297721863E-1,9.737550659E0
1.334678125E0,1.294807434E-1,2.432441711E-1,9.712702332E0
1.344702125E0,1.170565796E-1,2.465373230E-1,9.736203461E0
1.354726125E0,1.115180969E-1,2.501298523E-1,9.727521515E0
1.364750125E0,1.230441284E-1,2.495310974E-1,9.745334473E0
1.374774125E0,1.209484863E-1,2.475851440E-1,9.732610931E0
1.384798125E0,1.297801208E-1,2.408491516E-1,9.721234589E0
1.394823125E0,1.390608215E-1,2.417472839E-1,9.735305328E0
1.404847125E0,1.345701599E-1,2.326162720E-1,9.734556885E0
1.414871125E0,1.218466187E-1,2.266287231E-1,9.737550659E0
1.424895125E0,1.287322998E-1,2.392025757E-1,9.747430115E0
1.434919125E0,1.179547119E-1,2.417472839E-1,9.740993500E0
1.444943125E0,1.167572021E-1,2.477348328E-1,9.732461243E0
1.454967125E0,1.249900818E-1,2.418969727E-1,9.735455017E0
