"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.921520000E-1,-2.121523619E0,7.488015890E-1,5.413262367E0
8.021760000E-1,-2.423205376E0,7.115386724E-1,5.438348293E0
8.121990000E-1,-2.804141283E0,8.726638556E-1,5.383735657E0
8.222230000E-1,-3.153182507E0,1.100324750E0,5.259309292E0
8.322470000E-1,-3.371320009E0,1.236324906E0,5.047242165E0
8.422710000E-1,-3.362198114E0,1.173018575E0,4.696675777E0
8.522950000E-1,-3.201027632E0,9.241061807E-1,4.252269268E0
8.623190000E-1,-2.962840796E0,7.444618344E-1,3.768157482E0
8.723430000E-1,-2.702835798E0,6.921097040E-1,3.378691435E0
8.823670000E-1,-2.534300327E0,7.239166498E-1,3.089941740E0
8.923900000E-1,-2.434351206E0,8.051915765E-1,2.864799976E0
9.024140000E-1,-2.383351326E0,8.839628100E-1,2.634676933E0
9.124380000E-1,-2.405885696E0,1.002284646E0,2.334835052E0
9.224620000E-1,-2.514255047E0,1.187652946E0,2.010414839E0
9.324860000E-1,-2.759543657E0,1.390733838E0,1.697189689E0
9.425100000E-1,-3.060906649E0,1.619827747E0,1.441511035E0
9.525340000E-1,-3.335416317E0,1.762518167E0,1.255187869E0
9.625570000E-1,-3.603941917E0,1.767897248E0,1.154983997E0
9.725810000E-1,-3.838818312E0,1.688730836E0,1.057908416E0
9.826050000E-1,-4.041436672E0,1.499665141E0,9.274603724E-1
9.926290000E-1,-4.302284718E0,1.385905385E0,6.845337749E-1
1.002653000E0,-4.642588139E0,1.461932778E0,3.350926936E-1
1.012677000E0,-5.106205940E0,1.720125914E0,-7.873895764E-2
1.022701000E0,-5.617059708E0,2.160861731E0,-5.648468137E-1
1.032725000E0,-6.086781502E0,2.549532413E0,-1.120693564E0
1.042748000E0,-6.451467037E0,2.818347216E0,-1.721631527E0
1.052772000E0,-6.635476589E0,2.903815031E0,-2.296490908E0
1.062796000E0,-6.663336277E0,2.740377665E0,-2.806094408E0
1.072820000E0,-6.557685375E0,2.425540209E0,-3.294152975E0
1.082844000E0,-6.348142147E0,2.083581686E0,-3.825254202E0
1.092868000E0,-6.089840889E0,1.879822135E0,-4.410040379E0
1.102892000E0,-5.892541409E0,1.823054552E0,-4.999664307E0
1.112916000E0,-5.774411678E0,2.002866745E0,-5.615180492E0
1.122939000E0,-5.734865189E0,2.371519804E0,-6.216051102E0
1.132963000E0,-5.746276855E0,2.750004053E0,-6.799754143E0
1.142987000E0,-5.709509850E0,3.060384035E0,-7.390920639E0
1.153011000E0,-5.560874939E0,3.328912735E0,-7.975508213E0
1.163035000E0,-5.306445122E0,3.489599705E0,-8.532305717E0
1.173059000E0,-4.954403877E0,3.464775562E0,-9.048809052E0
1.183083000E0,-4.548316002E0,3.427094936E0,-9.457639694E0
1.193106000E0,-4.106334209E0,3.545521736E0,-9.749397278E0
1.203130000E0,-3.708657980E0,3.885398388E0,-9.919365883E0
1.213154000E0,-3.378425121E0,4.297955513E0,-9.948822975E0
1.223178000E0,-3.040114164E0,4.712540627E0,-9.829827309E0
1.233202000E0,-2.604595423E0,5.053262234E0,-9.613148689E0
1.243226000E0,-2.056851864E0,5.230378151E0,-9.318513870E0
1.253250000E0,-1.455581307E0,5.175524235E0,-8.979758263E0
1.263273000E0,-8.456467986E-1,4.898306370E0,-8.621562004E0
1.273297000E0,-2.880607247E-1,4.538031101E0,-8.247864723E0
1.283321000E0,1.792888939E-1,4.268969059E0,-7.852115154E0
1.293345000E0,5.303004980E-1,4.162922859E0,-7.456404686E0
1.303369000E0,7.035780549E-1,4.300040245E0,-7.012596607E0
1.313393000E0,6.894459724E-1,4.583903790E0,-6.539016247E0
1.323417000E0,5.997722745E-1,4.817877293E0,-6.106269360E0
1.333441000E0,4.923656583E-1,4.981866837E0,-5.729005814E0
1.343464000E0,2.973471582E-1,5.054017067E0,-5.325281620E0
1.353487958E0,-6.116036791E-3,5.043573380E0,-4.909259319E0
1.363511958E0,-3.747662306E-1,5.012454510E0,-4.480834961E0
1.373535958E0,-7.518584132E-1,5.104295731E0,-4.070078850E0
1.383559958E0,-1.058163762E0,5.368029118E0,-3.756369591E0
1.393583958E0,-1.293582559E0,5.697936058E0,-3.444428682E0
1.403607958E0,-1.428927302E0,6.115978718E0,-3.103119612E0
1.413631958E0,-1.399282694E0,6.517817974E0,-2.728331804E0
1.423654958E0,-1.234541655E0,6.728440285E0,-2.363040686E0
1.433678958E0,-9.348544478E-1,6.654599667E0,-2.008963108E0
1.443702958E0,-4.899920523E-1,6.295069695E0,-1.675807953E0
1.453726958E0,4.334622622E-2,5.767640591E0,-1.406451225E0
1.463750958E0,4.928300083E-1,5.144756794E0,-1.219509840E0
1.473774958E0,7.508442998E-1,4.684931755E0,-1.104850650E0
1.483798958E0,8.058180809E-1,4.651003361E0,-1.055964589E0
1.493821958E0,7.403273582E-1,4.911305904E0,-1.018815398E0
1.503845958E0,6.499125361E-1,5.282601833E0,-9.325245023E-1
1.513869958E0,4.414279759E-1,5.356317997E0,-7.601096034E-1
1.523893958E0,3.202110231E-1,5.113157272E0,-6.215719581E-1
1.533917958E0,3.355451524E-1,4.533720970E0,-4.980948865E-1
1.543941958E0,4.447984099E-1,3.823389769E0,-3.481932878E-1
1.553965958E0,7.142023444E-1,3.263512611E0,-2.129016817E-1
1.563989958E0,1.082703829E0,3.006155014E0,-1.626651436E-1
1.574012958E0,1.274401069E0,3.045351744E0,-1.842829883E-1
1.584036958E0,1.242509723E0,3.355468035E0,-2.113422900E-1
1.594060958E0,1.050365806E0,3.546367168E0,-1.222124770E-1
1.604084958E0,7.757873535E-1,3.429615498E0,1.093975827E-1
1.614108958E0,4.347819090E-1,3.101009607E0,5.266854763E-1
1.624132958E0,1.249801144E-1,2.705374956E0,9.683952332E-1
1.634156958E0,-4.748994857E-2,2.435562134E0,1.310548306E0
1.644179958E0,-2.459068894E-1,2.238635540E0,1.597779036E0
1.654203958E0,-4.510221183E-1,2.098612309E0,1.863581896E0
1.664227958E0,-6.745969057E-1,1.990949154E0,2.107452393E0
1.674251958E0,-8.478217721E-1,1.970060587E0,2.310791969E0
1.684275958E0,-8.708378673E-1,2.018645048E0,2.534981966E0
1.694299958E0,-7.028223872E-1,2.090367556E0,2.775467873E0
1.704323958E0,-3.270045221E-1,2.181825161E0,3.005630255E0
1.714347958E0,1.394570023E-1,2.068297386E0,3.269717455E0
1.724370958E0,5.875476599E-1,1.724525571E0,3.547080994E0
1.734394958E0,7.960258722E-1,1.258507609E0,3.906354904E0
1.744418958E0,6.029794812E-1,1.074995756E0,4.291969299E0
1.754442958E0,1.413094848E-1,1.265154004E0,4.640419483E0
1.764466958E0,-4.373869002E-1,1.568043590E0,4.946719170E0
1.774490958E0,-1.060706973E0,1.966884613E0,5.224430084E0
1.784514958E0,-1.643013239E0,2.388823032E0,5.428673744E0
1.794538958E0,-2.108402491E0,2.645964384E0,5.507927418E0
1.804561958E0,-2.421111107E0,2.785028696E0,5.437804222E0
1.814585958E0,-2.509045124E0,2.760102034E0,5.220182419E0
1.824609958E0,-2.387507200E0,2.288495064E0,4.891592026E0
1.834633958E0,-2.173529625E0,1.480046153E0,4.587921143E0
1.844657958E0,-1.858861566E0,7.705726027E-1,4.412614346E0
1.854681958E0,-1.647612691E0,4.875421226E-1,4.330746651E0
1.864705958E0,-1.762655616E0,6.212112308E-1,4.236683369E0
1.874728958E0,-2.305896997E0,1.013820767E0,4.115998268E0
1.884752958E0,-3.059258938E0,1.428933978E0,4.032931805E0
1.894776958E0,-3.648117781E0,1.628557801E0,4.035195351E0
1.904800958E0,-3.878938198E0,1.616779327E0,4.064499855E0
1.914824958E0,-3.762384892E0,1.455223560E0,4.058827877E0
1.924848958E0,-3.324465513E0,1.261289239E0,4.018741131E0
1.934872958E0,-2.720705986E0,1.070655107E0,3.998954296E0
1.944896958E0,-2.108836651E0,1.037905216E0,4.010930538E0
1.954919958E0,-1.605062008E0,1.134267449E0,4.093997955E0
1.964943958E0,-1.235641956E0,1.259736419E0,4.151806355E0
1.974967958E0,-9.907874465E-1,1.319490075E0,4.251237392E0
1.984991958E0,-8.880442977E-1,1.345194459E0,4.331101418E0
1.995015958E0,-8.855907917E-1,1.396084309E0,4.418013096E0
2.005039958E0,-8.696424961E-1,1.346927404E0,4.506921768E0
2.015063958E0,-7.183516026E-1,1.214225292E0,4.684535503E0
2.025086958E0,-5.939367414E-1,9.685042500E-1,4.915147781E0
2.035110958E0,-6.093333960E-1,6.870597601E-1,5.129179955E0
2.045134958E0,-6.808696389E-1,4.155209363E-1,5.316505432E0
2.055158958E0,-6.605046988E-1,3.365595043E-1,5.354063034E0
2.065182958E0,-5.270909667E-1,5.018646121E-1,5.271959782E0
2.075206958E0,-4.691901505E-1,7.577638030E-1,5.174910545E0
2.085230958E0,-6.627864838E-1,9.765534401E-1,5.124732494E0
2.095253958E0,-1.007809758E0,1.021003604E0,5.101398945E0
2.105277958E0,-1.364527345E0,8.030377030E-1,5.062100887E0
2.115301958E0,-1.576148033E0,4.702085853E-1,5.046025276E0
2.125325958E0,-1.697507977E0,2.714875042E-1,5.036698818E0
2.135349958E0,-1.801418185E0,3.531693518E-1,4.951668739E0
2.145373958E0,-2.040667772E0,6.261425018E-1,4.725476742E0
2.155397958E0,-2.470722198E0,1.045476198E0,4.350044250E0
2.165421958E0,-3.001127005E0,1.486782789E0,3.904706478E0
2.175444958E0,-3.535261869E0,1.818477631E0,3.496546984E0
2.185468958E0,-3.967102051E0,2.011465311E0,3.209889889E0
2.195492958E0,-4.234478474E0,1.990092158E0,3.061340809E0
2.205516958E0,-4.364653111E0,1.825444818E0,2.957015276E0
2.215540958E0,-4.389717102E0,1.594910979E0,2.769497395E0
2.225564958E0,-4.405244350E0,1.445402622E0,2.459586620E0
2.235588958E0,-4.542777538E0,1.524040699E0,2.107459307E0
2.245611958E0,-4.788912773E0,1.769670725E0,1.819644451E0
2.255635958E0,-5.044011593E0,2.145185471E0,1.539899945E0
2.265659958E0,-5.285029411E0,2.529172182E0,1.225049615E0
2.275683958E0,-5.493430138E0,2.835534573E0,8.161108494E-1
2.285707958E0,-5.659039021E0,3.086048603E0,4.245058298E-1
2.295731958E0,-5.863512039E0,3.154428244E0,2.147948891E-1
2.305754958E0,-6.132629871E0,3.035135984E0,1.671538651E-1
2.315778958E0,-6.446716309E0,2.677584410E0,2.126281708E-1
2.325802958E0,-6.750517845E0,2.142791271E0,2.299349904E-1
2.335826958E0,-6.954614162E0,1.673977733E0,1.060085893E-1
2.345851083E0,-7.134736538E0,1.389579058E0,-1.866128892E-1
2.355875083E0,-7.323640823E0,1.252795458E0,-6.095027328E-1
2.365899083E0,-7.479167461E0,1.219455004E0,-1.029275775E0
2.375923083E0,-7.580358028E0,1.167538047E0,-1.405844808E0
2.385946083E0,-7.613071442E0,1.133958459E0,-1.787698984E0
2.395970083E0,-7.578636646E0,1.078009844E0,-2.227065563E0
2.405994083E0,-7.494201660E0,1.044411898E0,-2.746850252E0
2.416018083E0,-7.332621574E0,1.101932526E0,-3.387449980E0
2.426042083E0,-7.111303806E0,1.270659566E0,-4.095334053E0
2.436066083E0,-6.844537258E0,1.688135982E0,-4.827010632E0
2.446090083E0,-6.579849720E0,2.328263283E0,-5.584373951E0
2.456113083E0,-6.307004929E0,3.047664404E0,-6.295135021E0
2.466137083E0,-5.968699932E0,3.747345209E0,-6.914307117E0
2.476161083E0,-5.546432018E0,4.308239937E0,-7.400440693E0
2.486185083E0,-5.060589314E0,4.557102680E0,-7.771916866E0
2.496209083E0,-4.460448742E0,4.549246788E0,-8.072595596E0
2.506233083E0,-3.795412779E0,4.442162037E0,-8.303552628E0
2.516257083E0,-3.161350965E0,4.299835682E0,-8.423909187E0
2.526280083E0,-2.608846664E0,4.232251167E0,-8.438821793E0
2.536304083E0,-2.232465029E0,4.357923031E0,-8.323374748E0
2.546328083E0,-2.015439034E0,4.639317989E0,-8.148911476E0
2.556352083E0,-1.858689785E0,4.910517693E0,-7.852875233E0
2.566376083E0,-1.661535144E0,5.148288250E0,-7.491672039E0
2.576400083E0,-1.299798489E0,5.237020016E0,-7.179817200E0
2.586424083E0,-8.542653322E-1,5.129560947E0,-6.879753113E0
2.596447083E0,-4.234452546E-1,4.983850002E0,-6.569083214E0
