"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.009836250E-1,1.228944397E-1,2.763253784E-1,9.743238831E0
9.110076250E-1,1.240919495E-1,2.891986084E-1,9.740843811E0
9.210316250E-1,1.172062683E-1,2.778222656E-1,9.727671204E0
9.310556250E-1,1.288819885E-1,2.647993469E-1,9.749525757E0
9.410796250E-1,1.234931946E-1,2.576142883E-1,9.732610931E0
9.511026250E-1,1.266366577E-1,2.387535095E-1,9.732760620E0
9.611266250E-1,1.477427673E-1,2.237846375E-1,9.739047546E0
9.711506250E-1,1.372645569E-1,2.345622253E-1,9.741143188E0
9.811746250E-1,1.248403931E-1,2.520758057E-1,9.732610931E0
9.911986250E-1,1.240919495E-1,2.665956116E-1,9.729317780E0
1.001222625E0,1.231938171E-1,2.784210205E-1,9.724827118E0
1.011246625E0,1.160087585E-1,2.755769348E-1,9.718540192E0
1.021270625E0,1.351689148E-1,2.686912537E-1,9.728419647E0
1.031294625E0,1.327738953E-1,2.695893860E-1,9.727521515E0
1.041317625E0,1.333726501E-1,2.573149109E-1,9.725725250E0
1.051341625E0,1.311273193E-1,2.341131592E-1,9.756261749E0
1.061365625E0,1.160087585E-1,2.371069336E-1,9.749525757E0
1.071389625E0,1.216969299E-1,2.421963501E-1,9.738897858E0
1.081413625E0,1.190025330E-1,2.546205139E-1,9.738448792E0
1.091437625E0,1.437011719E-1,2.773731995E-1,9.737550659E0
1.101461625E0,1.363664246E-1,2.817141724E-1,9.725874939E0
1.111485625E0,1.338217163E-1,2.820135498E-1,9.728419647E0
1.121508625E0,1.296304321E-1,2.877017212E-1,9.742490387E0
1.131532625E0,1.146615601E-1,2.778222656E-1,9.724378052E0
1.141556625E0,1.200503540E-1,2.469863892E-1,9.739496613E0
1.151580625E0,1.179547119E-1,2.321672058E-1,9.728120270E0
1.161604625E0,1.152603149E-1,2.312690735E-1,9.750274200E0
1.171628625E0,1.396595764E-1,2.318678284E-1,9.745933228E0
1.181652625E0,1.392105103E-1,2.559677124E-1,9.744286652E0
1.191676625E0,1.338217163E-1,2.712359619E-1,9.735904083E0
1.201700625E0,1.236428833E-1,2.869532776E-1,9.737400970E0
1.211723625E0,1.170565796E-1,2.835104370E-1,9.746831360E0
1.221747625E0,1.258882141E-1,2.576142883E-1,9.746531982E0
1.231771625E0,1.239422607E-1,2.483335876E-1,9.745334473E0
1.241795625E0,1.209484863E-1,2.375559998E-1,9.724677429E0
1.251819625E0,1.181044006E-1,2.435435486E-1,9.742191010E0
1.261843625E0,1.369651794E-1,2.478845215E-1,9.733658752E0
1.271867625E0,1.327738953E-1,2.624043274E-1,9.742041321E0
1.281890625E0,1.146615601E-1,2.633024597E-1,9.741741943E0
1.291914625E0,1.260379028E-1,2.803669739E-1,9.737101593E0
1.301938625E0,1.257385254E-1,2.778222656E-1,9.752519531E0
1.311962625E0,1.360670471E-1,2.677931213E-1,9.739795990E0
1.321986625E0,1.252894592E-1,2.529739380E-1,9.732910309E0
1.332010625E0,1.194515991E-1,2.480342102E-1,9.738448792E0
1.342034708E0,1.294807434E-1,2.383044434E-1,9.733808441E0
1.352058708E0,1.345701599E-1,2.441423035E-1,9.734706573E0
1.362082708E0,1.254391479E-1,2.439926147E-1,9.742191010E0
1.372105708E0,1.221459961E-1,2.516267395E-1,9.731413422E0
1.382129708E0,1.222956848E-1,2.592608643E-1,9.723330231E0
1.392153708E0,1.190025330E-1,2.653981018E-1,9.743687897E0
1.402177708E0,1.234931946E-1,2.874023438E-1,9.737999725E0
1.412201708E0,1.254391479E-1,2.679428101E-1,9.723629608E0
1.422225708E0,1.320254517E-1,2.818638611E-1,9.737101593E0
1.432249708E0,1.266366577E-1,2.806663513E-1,9.777068481E0
1.442273708E0,1.185534668E-1,2.520758057E-1,9.702373810E0
1.452296708E0,1.306782532E-1,2.381547546E-1,9.739646301E0
1.462320708E0,1.414558411E-1,2.404000854E-1,9.735904083E0
1.472344708E0,1.260379028E-1,2.552192688E-1,9.719138947E0
1.482368708E0,1.209484863E-1,2.293231201E-1,9.729317780E0
1.492392708E0,1.169068909E-1,2.395019531E-1,9.732161865E0
1.502416708E0,1.134640503E-1,2.761756897E-1,9.712103577E0
1.512440708E0,1.414558411E-1,2.737806702E-1,9.742490387E0
1.522464708E0,1.341210938E-1,2.650987244E-1,9.739047546E0
1.532487708E0,1.333726501E-1,2.719844055E-1,9.729168091E0
1.542511708E0,1.513352966E-1,2.631527710E-1,9.751471710E0
1.552535708E0,1.321751404E-1,2.733316040E-1,9.739496613E0
1.562559708E0,1.257385254E-1,2.667453003E-1,9.738448792E0
1.572583708E0,1.139131165E-1,2.564167786E-1,9.735604706E0
1.582607708E0,1.154100037E-1,2.445913696E-1,9.722432098E0
1.592631708E0,1.185534668E-1,2.465373230E-1,9.726922760E0
1.602654708E0,1.317260742E-1,2.231858826E-1,9.739795990E0
1.612678708E0,1.366658020E-1,2.411485291E-1,9.727072449E0
1.622702708E0,1.285826111E-1,2.710862732E-1,9.749825134E0
1.632726708E0,1.386117554E-1,2.844085693E-1,9.755064240E0
1.642750708E0,1.270857239E-1,2.939886475E-1,9.725425873E0
1.652774708E0,1.242416382E-1,3.061134338E-1,9.731263733E0
1.662798708E0,1.148112488E-1,2.865042114E-1,9.742041321E0
1.672822708E0,1.237925720E-1,2.541714478E-1,9.728419647E0
1.682845708E0,1.317260742E-1,2.134561157E-1,9.724078674E0
1.692869708E0,1.308279419E-1,1.872605896E-1,9.735754395E0
1.702893708E0,1.405577087E-1,2.260299683E-1,9.726623383E0
1.712917708E0,1.360670471E-1,2.381547546E-1,9.735305328E0
1.722941708E0,1.209484863E-1,2.589614868E-1,9.747430115E0
1.732965708E0,1.199006653E-1,2.824626160E-1,9.746681671E0
1.742989708E0,1.246907043E-1,3.016227722E-1,9.724378052E0
1.753013708E0,1.281335449E-1,2.926414490E-1,9.731413422E0
1.763036708E0,1.342707825E-1,2.884501648E-1,9.747280426E0
1.773060708E0,1.404080200E-1,2.631527710E-1,9.743687897E0
1.783084708E0,1.363664246E-1,2.294728088E-1,9.728569336E0
1.793108708E0,1.315763855E-1,2.445913696E-1,9.724827118E0
1.803132708E0,1.233435059E-1,2.487826538E-1,9.723330231E0
1.813156708E0,1.237925720E-1,2.332150269E-1,9.717492371E0
1.823180708E0,1.151106262E-1,2.362088013E-1,9.735455017E0
1.833204708E0,1.221459961E-1,2.555186462E-1,9.735005951E0
1.843227708E0,1.422042847E-1,2.442919922E-1,9.716294861E0
1.853251708E0,1.326242065E-1,2.633024597E-1,9.772278442E0
1.863275708E0,1.282832336E-1,2.836601257E-1,9.728719025E0
1.873299708E0,1.338217163E-1,2.703378296E-1,9.741292877E0
1.883323708E0,1.321751404E-1,2.963836670E-1,9.737850037E0
1.893347708E0,1.178050232E-1,2.956352234E-1,9.728719025E0
1.903371708E0,1.362167358E-1,2.652484131E-1,9.737999725E0
1.913394708E0,1.243913269E-1,2.435435486E-1,9.738299103E0
1.923418708E0,1.300794983E-1,2.046244812E-1,9.730814667E0
1.933442708E0,1.408570862E-1,2.049238586E-1,9.737550659E0
1.943466708E0,1.291813660E-1,2.344125366E-1,9.751771088E0
1.953490708E0,1.216969299E-1,2.647993469E-1,9.725126495E0
1.963514708E0,1.199006653E-1,2.820135498E-1,9.736951904E0
1.973538708E0,1.288819885E-1,2.948867798E-1,9.742041321E0
1.983562708E0,1.240919495E-1,2.929408264E-1,9.745035095E0
1.993585708E0,1.339714050E-1,2.622546387E-1,9.735005951E0
2.003609708E0,1.404080200E-1,2.399510193E-1,9.745334473E0
2.013633708E0,1.437011719E-1,2.412982178E-1,9.736802216E0
2.023657708E0,1.254391479E-1,2.344125366E-1,9.740843811E0
2.033681708E0,1.206491089E-1,2.405497742E-1,9.728719025E0
