"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.263841417E0,-2.129230022E0,7.305484414E-1,5.606398582E0
1.273865417E0,-2.096634865E0,6.244904399E-1,5.803494930E0
1.283889417E0,-1.948225379E0,7.046321034E-1,5.923001289E0
1.293913417E0,-1.765104532E0,7.077466846E-1,5.853625774E0
1.303936417E0,-1.570135474E0,5.877178311E-1,5.583323956E0
1.313960417E0,-1.302203298E0,4.646411538E-1,5.331780910E0
1.323984417E0,-1.099967837E0,3.308106065E-1,5.207235336E0
1.334007417E0,-1.162900448E0,2.225427181E-1,5.218555450E0
1.344031417E0,-1.445000172E0,1.831089407E-1,5.254271030E0
1.354055417E0,-1.765829563E0,3.100381494E-1,5.216931343E0
1.364078417E0,-2.016640186E0,6.319877505E-1,5.202189445E0
1.374102417E0,-2.326504946E0,7.888372540E-1,4.971745014E0
1.384126417E0,-2.665408611E0,9.804318547E-1,4.563731670E0
1.394150417E0,-2.955889225E0,1.154690981E0,4.458412170E0
1.404173417E0,-3.088043928E0,1.040789485E0,4.356525421E0
1.414197417E0,-2.953034163E0,6.934248805E-1,4.229839325E0
1.424221417E0,-2.702638865E0,3.062559068E-1,4.071956158E0
1.434244417E0,-2.521988869E0,1.264070421E-1,3.860991240E0
1.444268417E0,-2.519829988E0,1.960948110E-1,3.551958323E0
1.454292417E0,-2.664681196E0,5.543341637E-1,3.163315058E0
1.464315417E0,-2.965080023E0,1.111420393E0,2.829529762E0
1.474339625E0,-3.301478148E0,1.671639800E0,2.628458977E0
1.484363625E0,-3.537506819E0,2.048695564E0,2.569936991E0
1.494387625E0,-3.647620916E0,2.211197138E0,2.562969923E0
1.504410625E0,-3.638308525E0,2.127427101E0,2.522348881E0
1.514434625E0,-3.547767162E0,1.926635027E0,2.383959532E0
1.524458625E0,-3.435645342E0,1.818300843E0,2.153815508E0
1.534481625E0,-3.325049877E0,1.920762539E0,1.847591400E0
1.544505625E0,-3.272078753E0,2.213624716E0,1.554809332E0
1.554529625E0,-3.384680033E0,2.673347235E0,1.370149493E0
1.564553625E0,-3.695615053E0,3.179100990E0,1.242053628E0
1.574576625E0,-4.116047382E0,3.611597538E0,1.131454110E0
1.584600625E0,-4.596278191E0,3.985547066E0,1.054014564E0
1.594624625E0,-5.056244373E0,4.265260696E0,9.212874174E-1
1.604647625E0,-5.399736881E0,4.542774677E0,6.482864022E-1
1.614671625E0,-5.642461300E0,4.914076805E0,2.633696198E-1
1.624695625E0,-5.807137012E0,5.323964119E0,-1.875438094E-1
1.634718625E0,-5.895877838E0,5.609550476E0,-6.430450082E-1
1.644742625E0,-5.889198303E0,5.574207306E0,-1.029258847E0
1.654766625E0,-5.756354809E0,5.283697128E0,-1.338160396E0
1.664790625E0,-5.496970177E0,4.817025661E0,-1.624010444E0
1.674813625E0,-5.165614128E0,4.267721176E0,-1.949581385E0
1.684837625E0,-4.848873615E0,3.710887671E0,-2.345550299E0
1.694861625E0,-4.635200500E0,3.336261749E0,-2.783435106E0
1.704884625E0,-4.585563660E0,3.190584421E0,-3.235967636E0
1.714908625E0,-4.634855747E0,3.318882227E0,-3.712738276E0
1.724932625E0,-4.706015587E0,3.597426176E0,-4.213830471E0
1.734955625E0,-4.728090763E0,3.886082172E0,-4.730130196E0
1.744979625E0,-4.634911537E0,4.150540829E0,-5.213149548E0
1.755003625E0,-4.423285484E0,4.398329258E0,-5.665238380E0
1.765027625E0,-4.127123356E0,4.528635979E0,-6.083793640E0
1.775050625E0,-3.694879770E0,4.577016830E0,-6.541646957E0
1.785074625E0,-3.158619881E0,4.809370041E0,-7.011268139E0
1.795098625E0,-2.608201265E0,5.381687164E0,-7.439135551E0
1.805121625E0,-2.099601984E0,5.993818283E0,-7.707923889E0
1.815145625E0,-1.712125897E0,6.455926895E0,-7.670776844E0
1.825169625E0,-1.441332340E0,6.632752419E0,-7.436814308E0
1.835192625E0,-1.248899579E0,6.514192104E0,-7.168561459E0
1.845216625E0,-1.048119068E0,6.241156101E0,-6.935450554E0
1.855240625E0,-7.266885638E-1,6.119106770E0,-6.771484852E0
1.865264625E0,-4.122098386E-1,6.260111332E0,-6.675969601E0
1.875287625E0,-2.535560131E-1,6.668281555E0,-6.607330322E0
1.885311625E0,-1.726805717E-1,7.261590958E0,-6.520504951E0
1.895335625E0,-2.809384093E-2,7.788712025E0,-6.429934502E0
1.905358625E0,2.379357666E-1,7.998481750E0,-6.316905975E0
1.915382625E0,5.749870539E-1,7.844568253E0,-6.053452015E0
1.925406625E0,9.757094979E-1,7.583655834E0,-5.632160664E0
1.935429625E0,1.435338140E0,7.560146809E0,-5.044445992E0
1.945453625E0,1.869594336E0,7.699381828E0,-4.436528683E0
1.955477625E0,2.141396761E0,7.864613533E0,-3.847778320E0
1.965501625E0,2.211879253E0,7.864531517E0,-3.283937693E0
1.975524625E0,2.248245716E0,7.808578491E0,-2.873355627E0
1.985548625E0,2.258410931E0,7.727365494E0,-2.515453815E0
1.995572625E0,2.199904442E0,7.667900085E0,-2.181248188E0
2.005595625E0,2.169955015E0,7.737150192E0,-1.902846456E0
2.015619625E0,2.147595644E0,7.824363232E0,-1.563291788E0
2.025643625E0,2.093765259E0,7.806151867E0,-1.199203134E0
2.035667625E0,2.050035238E0,7.774878502E0,-8.077291250E-1
2.045690625E0,2.042092562E0,7.794781685E0,-4.121429920E-1
2.055714625E0,2.056511164E0,7.737233639E0,-1.501401328E-2
2.065738625E0,2.110362053E0,7.462731361E0,4.127305746E-1
2.075761625E0,2.220391512E0,7.020864964E0,8.040784001E-1
2.085785625E0,2.346266031E0,6.565434933E0,1.075211167E0
2.095809625E0,2.431492805E0,6.221224308E0,1.211673141E0
2.105832625E0,2.382653952E0,6.001228333E0,1.293615818E0
2.115856625E0,2.192911863E0,5.749312401E0,1.304908752E0
2.125880625E0,1.913143635E0,5.526682854E0,1.279719710E0
2.135904625E0,1.529699564E0,5.410402775E0,1.255266547E0
2.145927625E0,1.061427236E0,5.411065102E0,1.274130344E0
2.155951625E0,6.779307127E-1,5.411606789E0,1.386079192E0
2.165975625E0,5.294016600E-1,5.322007656E0,1.578279734E0
2.175998625E0,6.382517219E-1,5.132266998E0,1.810453892E0
2.186022625E0,9.497387409E-1,4.792532921E0,2.067920685E0
2.196046625E0,1.406922579E0,4.314679623E0,2.333827734E0
2.206069625E0,1.860943675E0,3.672512770E0,2.527416706E0
2.216093625E0,2.197722912E0,3.069804907E0,2.580465555E0
2.226117625E0,2.359665394E0,2.749341965E0,2.530808449E0
2.236141625E0,2.313879013E0,2.855243206E0,2.454447985E0
2.246164625E0,2.049110413E0,3.149083376E0,2.443424225E0
2.256188625E0,1.675452828E0,3.392789125E0,2.509773254E0
2.266212625E0,1.343253493E0,3.306226254E0,2.613290787E0
2.276235625E0,1.170720100E0,2.864326000E0,2.792202711E0
2.286259625E0,1.094512224E0,2.178117752E0,3.002399683E0
2.296283625E0,1.001299739E0,1.628803253E0,3.147771358E0
2.306307625E0,6.337323189E-1,1.548042297E0,3.287650108E0
2.316330625E0,-1.133244950E-2,1.882976532E0,3.441520452E0
2.326354625E0,-8.066752553E-1,2.308756351E0,3.594778299E0
2.336378625E0,-1.595604300E0,2.667131662E0,3.745418310E0
2.346401625E0,-2.136672974E0,2.932811499E0,3.931919575E0
2.356425625E0,-2.412196398E0,3.007587433E0,4.213348389E0
2.366449625E0,-2.392014742E0,2.885084391E0,4.474117756E0
2.376473625E0,-2.016836166E0,2.479532242E0,4.560904980E0
2.386496625E0,-1.413183212E0,1.988953710E0,4.546153069E0
2.396520625E0,-7.774017453E-1,1.509394288E0,4.508915901E0
2.406544625E0,-2.418949306E-1,8.240964413E-1,4.507354736E0
2.416567625E0,1.191173121E-1,1.640711278E-1,4.534268379E0
2.426591625E0,2.861905992E-1,-2.236935794E-1,4.611427784E0
2.436615625E0,3.235917687E-1,-2.834016383E-1,4.753868580E0
2.446638625E0,2.913520336E-1,-6.546302885E-2,4.877967358E0
2.456662625E0,1.941391975E-1,2.521325052E-1,5.014266491E0
2.466686625E0,2.460003085E-2,6.286149025E-1,5.182938099E0
2.476711375E0,-1.454031318E-1,1.032515168E0,5.330012798E0
2.486734375E0,-1.348042935E-1,1.189908981E0,5.354450226E0
2.496758375E0,4.314653948E-2,1.188150764E0,5.282229900E0
2.506782375E0,2.565328777E-1,1.155983806E0,5.185271263E0
2.516805375E0,3.012478948E-1,1.324960828E0,5.071971893E0
2.526829375E0,1.477681994E-1,1.777067065E0,4.974953651E0
2.536853375E0,-1.465039104E-1,2.223047018E0,4.882876396E0
2.546876375E0,-4.828092456E-1,2.537837029E0,4.855765343E0
2.556900375E0,-7.184198499E-1,2.636547089E0,4.934331417E0
2.566924375E0,-7.876698971E-1,2.506905794E0,5.088286400E0
2.576948375E0,-7.036900520E-1,2.283465385E0,5.190429688E0
2.586971375E0,-5.641121268E-1,2.142756939E0,5.115102768E0
2.596995375E0,-4.416285753E-1,2.266053438E0,4.821468830E0
2.607019375E0,-5.055232644E-1,2.486131668E0,4.543325424E0
2.617042375E0,-7.623428106E-1,2.677659273E0,4.449589729E0
2.627066375E0,-1.014851332E0,2.867289782E0,4.474298000E0
2.637090375E0,-1.162368655E0,2.889866829E0,4.573309422E0
2.647114375E0,-1.237468839E0,2.692839622E0,4.646988869E0
2.657137375E0,-1.341870785E0,2.412780046E0,4.624946117E0
2.667161375E0,-1.570005774E0,2.261247158E0,4.535654545E0
2.677185375E0,-1.885429978E0,2.295916319E0,4.457795620E0
2.687208375E0,-2.214196920E0,2.359337330E0,4.345168591E0
2.697232375E0,-2.418768167E0,2.236466408E0,4.169335842E0
2.707256375E0,-2.479634285E0,1.971677065E0,3.933145761E0
2.717279375E0,-2.458009720E0,1.639742732E0,3.760086536E0
2.727303375E0,-2.419364691E0,1.373824596E0,3.633472919E0
2.737327375E0,-2.451299191E0,1.329458475E0,3.427081347E0
2.747351375E0,-2.616733074E0,1.466443419E0,3.135636806E0
2.757374375E0,-2.849704981E0,1.591835141E0,2.904217958E0
2.767398375E0,-3.036233187E0,1.589774966E0,2.791951418E0
2.777422375E0,-3.061029434E0,1.509228230E0,2.725769520E0
2.787445375E0,-2.993495226E0,1.427119851E0,2.676582336E0
2.797469375E0,-2.865222692E0,1.645129919E0,2.489134789E0
2.807493375E0,-2.755961657E0,2.110786438E0,2.163279533E0
2.817517375E0,-2.712495804E0,2.658163548E0,1.833987951E0
